trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
two-choice,33,1,0.0-3.33-0.,1335.12075416593,,,,,,,1,1,trial,,1,17
two-choice,34,1,0.0-3.34-0.,650.447513413724,,,,,,,1,0,trial,,0,17
two-choice,35,1,0.0-3.35-0.,1730.66188797293,,,,,,,1,0,trial,,0,17
two-choice,36,1,0.0-3.36-0.,839.709655224624,,,,,,,0,1,trial,,1,18
two-choice,37,1,0.0-3.37-0.,525.402812796528,,,,,,,0,1,trial,,1,19
two-choice,38,1,0.0-3.38-0.,509.97725023899,,,,,,,0,0,trial,,0,19
two-choice,39,1,0.0-3.39-0.,440.227983111754,,,,,,,0,0,trial,,0,19
two-choice,40,1,0.0-3.40-0.,675.215731428921,,,,,,,1,1,trial,,1,20
two-choice,41,1,0.0-3.41-0.,439.718930489562,,,,,,,1,0,trial,,0,20
two-choice,42,1,0.0-3.42-0.,474.974357153428,,,,,,,1,0,trial,,0,20
two-choice,43,1,0.0-3.43-0.,849.856287742,,,,,,,0,1,trial,,1,21
two-choice,44,1,0.0-3.44-0.,439.950087480952,,,,,,,0,0,trial,,0,21
two-choice,45,1,0.0-3.45-0.,1230.01787300063,,,,,,,0,1,trial,,1,22
two-choice,46,1,0.0-3.46-0.,479.720684094218,,,,,,,0,0,trial,,0,22
two-choice,47,1,0.0-3.47-0.,565.320509313551,,,,,,,0,1,trial,,1,23
two-choice,48,1,0.0-3.48-0.,835.197021480553,,,,,,,0,1,trial,,1,24
two-choice,49,1,0.0-3.49-0.,475.598625956422,,,,,,,0,0,trial,,0,24
two-choice,50,1,0.0-3.50-0.,1180.272381196,,,,,,,0,1,trial,,1,25
two-choice,51,1,0.0-3.51-0.,625.668425947651,,,,,,,0,1,trial,,1,26
two-choice,52,1,0.0-3.52-0.,465.458515109844,,,,,,,0,1,trial,,1,27
two-choice,53,1,0.0-3.53-0.,469.928395679858,,,,,,,0,1,trial,,1,28
two-choice,54,1,0.0-3.54-0.,459.696619129659,,,,,,,0,0,trial,,0,28
two-choice,55,1,0.0-3.55-0.,1180.36078606428,,,,,,,0,0,trial,,0,28
two-choice,56,1,0.0-3.56-0.,770.410383369153,,,,,,,1,0,trial,,0,28
two-choice,57,1,0.0-3.57-0.,454.668411092825,,,,,,,1,1,trial,,1,29
two-choice,58,1,0.0-3.58-0.,515.279368441497,,,,,,,1,1,trial,,1,30
two-choice,59,1,0.0-3.59-0.,550.161248305699,,,,,,,1,1,trial,,1,31
two-choice,60,1,0.0-3.60-0.,695.103928255776,,,,,,,1,1,trial,,1,32
two-choice,61,1,0.0-3.61-0.,530.560004985432,,,,,,,1,1,trial,,1,33
two-choice,62,1,0.0-3.62-0.,469.744701957779,,,,,,,1,0,trial,,0,33
two-choice,63,1,0.0-3.63-0.,879.734234676562,,,,,,,1,1,trial,,1,34
two-choice,64,1,0.0-3.64-0.,484.704327382133,,,,,,,1,0,trial,,0,34
two-choice,65,1,0.0-3.65-0.,2820.09935402857,,,,,,,0,0,trial,,0,34
two-choice,66,1,0.0-3.66-0.,450.34707968648,,,,,,,0,1,trial,,1,35
two-choice,67,1,0.0-3.67-0.,449.94454768414,,,,,,,0,1,trial,,1,36
two-choice,68,1,0.0-3.68-0.,395.555264093218,,,,,,,0,0,trial,,0,36
two-choice,69,1,0.0-3.69-0.,470.566070139171,,,,,,,0,1,trial,,1,37
two-choice,70,1,0.0-3.70-0.,425.494804583536,,,,,,,0,0,trial,,0,37
two-choice,71,1,0.0-3.71-0.,690.118835707835,,,,,,,0,0,trial,,0,37
two-choice,72,1,0.0-3.72-0.,554.954313885787,,,,,,,1,1,trial,,1,38
two-choice,73,1,0.0-3.73-0.,415.122449800265,,,,,,,1,1,trial,,1,39
two-choice,74,1,0.0-3.74-0.,329.816462073495,,,,,,,1,0,trial,,0,39
two-choice,75,1,0.0-3.75-0.,719.873233216049,,,,,,,1,1,trial,,1,40
two-choice,76,1,0.0-3.76-0.,435.306295694659,,,,,,,1,0,trial,,0,40
two-choice,77,1,0.0-3.77-0.,565.269785208784,,,,,,,1,0,trial,,0,40
two-choice,78,1,0.0-3.78-0.,649.824693870983,,,,,,,0,1,trial,,1,41
two-choice,79,1,0.0-3.79-0.,344.972824560955,,,,,,,0,0,trial,,0,41
two-choice,80,1,0.0-3.80-0.,395.003458296969,,,,,,,0,1,trial,,1,42
two-choice,81,1,0.0-3.81-0.,685.039903566235,,,,,,,0,0,trial,,0,42
two-choice,82,1,0.0-3.82-0.,509.812034583661,,,,,,,0,1,trial,,1,43
two-choice,83,1,0.0-3.83-0.,475.070008322291,,,,,,,0,0,trial,,0,43
two-choice,84,1,0.0-3.84-0.,444.676487094966,,,,,,,0,1,trial,,1,44
two-choice,85,1,0.0-3.85-0.,410.645322929554,,,,,,,0,1,trial,,1,45
two-choice,86,1,0.0-3.86-0.,494.979219421225,,,,,,,0,1,trial,,1,46
two-choice,87,1,0.0-3.87-0.,475.238122497899,,,,,,,0,0,trial,,0,46
two-choice,88,1,0.0-3.88-0.,1330.21138546007,,,,,,,1,0,trial,,0,46
two-choice,89,1,0.0-3.89-0.,455.534706338199,,,,,,,1,0,trial,,0,46
two-choice,90,1,0.0-3.90-0.,1914.93314019533,,,,,,,1,1,trial,,1,47
two-choice,91,1,0.0-3.91-0.,485.480406184138,,,,,,,1,0,trial,,0,47
two-choice,92,1,0.0-3.92-0.,825.384081109405,,,,,,,1,0,trial,,0,47
two-choice,93,1,0.0-3.93-0.,434.845068656841,,,,,,,0,0,trial,,0,47
two-choice,94,1,0.0-3.94-0.,469.772237900543,,,,,,,0,0,trial,,0,47
two-choice,95,1,0.0-3.95-0.,2255.47304031943,,,,,,,1,1,trial,,1,48
two-choice,96,1,0.0-3.96-0.,610.489237613137,,,,,,,1,0,trial,,0,48
two-choice,97,1,0.0-3.97-0.,1224.71104470287,,,,,,,1,1,trial,,1,49
two-choice,98,1,0.0-3.98-0.,464.800913323643,,,,,,,1,1,trial,,1,50
two-choice,99,1,0.0-3.99-0.,625.390892631913,,,,,,,1,1,trial,,1,51
two-choice,100,1,0.0-3.100-0.,494.894437703351,,,,,,,1,0,trial,,0,51
two-choice,101,1,0.0-3.101-0.,684.828673901393,,,,,,,1,1,trial,,1,52
two-choice,102,1,0.0-3.102-0.,445.665607136789,,,,,,,1,1,trial,,1,53
two-choice,103,1,0.0-3.103-0.,519.930768843324,,,,,,,1,1,trial,,1,54
two-choice,104,1,0.0-3.104-0.,565.524130362292,,,,,,,1,0,trial,,0,54
two-choice,105,1,0.0-3.105-0.,1085.41033445658,,,,,,,1,0,trial,,0,54
two-choice,106,1,0.0-3.106-0.,605.243640555955,,,,,,,1,0,trial,,0,54
two-choice,107,1,0.0-3.107-0.,660.08690488411,,,,,,,0,1,trial,,1,55
two-choice,108,1,0.0-3.108-0.,455.214419848517,,,,,,,0,1,trial,,1,56
two-choice,109,1,0.0-3.109-0.,800.297025864666,,,,,,,0,1,trial,,1,57
two-choice,110,1,0.0-3.110-0.,474.659143074177,,,,,,,0,1,trial,,1,58
two-choice,111,1,0.0-3.111-0.,530.58065694222,,,,,,,0,1,trial,,1,59
two-choice,112,1,0.0-3.112-0.,419.882544712436,,,,,,,0,1,trial,,1,60
two-choice,113,1,0.0-3.113-0.,509.789208736493,,,,,,,0,1,trial,,1,61
two-choice,114,1,0.0-3.114-0.,410.329021905227,,,,,,,0,1,trial,,1,62
two-choice,115,1,0.0-3.115-0.,460.300235975865,,,,,,,0,1,trial,,1,63
two-choice,116,1,0.0-3.116-0.,520.105404689502,,,,,,,0,0,trial,,0,63
two-choice,117,1,0.0-3.117-0.,1260.06574568601,,,,,,,0,0,trial,,0,63
two-choice,118,1,0.0-3.118-0.,960.410560903483,,,,,,,1,1,trial,,1,64
two-choice,119,1,0.0-3.119-0.,484.699254971474,,,,,,,1,0,trial,,0,64
two-choice,120,1,0.0-3.120-0.,395.28570170819,,,,,,,1,0,trial,,0,64
two-choice,121,1,0.0-3.121-0.,835.650639902497,,,,,,,1,0,trial,,0,64
two-choice,122,1,0.0-3.122-0.,1344.93695537253,,,,,,,1,1,trial,,1,65
two-choice,123,1,0.0-3.123-0.,620.539132016347,,,,,,,1,1,trial,,1,66
two-choice,124,1,0.0-3.124-0.,474.708417918919,,,,,,,1,1,trial,,1,67
two-choice,125,1,0.0-3.125-0.,455.629995192112,,,,,,,1,0,trial,,0,67
two-choice,126,1,0.0-3.126-0.,450.579685938237,,,,,,,1,1,trial,,1,68
two-choice,127,1,0.0-3.127-0.,385.499210334274,,,,,,,1,0,trial,,0,68
two-choice,128,1,0.0-3.128-0.,605.537478048063,,,,,,,0,0,trial,,0,68
two-choice,129,1,0.0-3.129-0.,625.36263205925,,,,,,,0,0,trial,,0,68
two-choice,130,1,0.0-3.130-0.,1160.52947269759,,,,,,,1,0,trial,,0,68
two-choice,131,1,0.0-3.131-0.,875.001675707153,,,,,,,0,1,trial,,1,69
two-choice,132,1,0.0-3.132-0.,895.646386324188,,,,,,,0,0,trial,,0,69
two-choice,133,1,0.0-3.133-0.,375.616705476659,,,,,,,0,1,trial,,1,70
two-choice,134,1,0.0-3.134-0.,395.637509605876,,,,,,,0,0,trial,,0,70
two-choice,135,1,0.0-3.135-0.,1055.65666157872,,,,,,,0,0,trial,,0,70
two-choice,136,1,0.0-3.136-0.,715.503351595316,,,,,,,1,1,trial,,1,71
two-choice,137,1,0.0-3.137-0.,479.932276073896,,,,,,,1,1,trial,,1,72
